x_sf,y_sf,x_nyc,y_nyc,x_london,y_london,x_moscow,y_moscow,x_delhi,y_delhi,x_manilla,y_manilla
18.7930740507167,86.604477657238,21.2961410717855,85.4153496355284,3.5290398993243,100.590782371117,6.25275668852417,131.277081847424,7.70706173391145,90.86541302572,10.0837628471638,79.5678508805577
18.8380327880128,92.2088076383807,21.335994483832,86.8375202633906,3.28088094800102,74.6228214723524,6.22836256294427,95.1083136298694,7.83350806411219,94.997370186029,10.2556421856764,68.5135390388314
18.7866332197212,110.180743143894,21.5249822032544,185.751957030734,3.34255993054155,68.3624671110883,6.20449912246102,119.781781048514,7.68650614395226,99.0605293321423,10.0865235751713,115.473092480795
19.2726935868005,83.344657472102,21.4218401224274,133.68727770308,3.15670669445863,108.531857802998,6.13788206537017,99.7737461093348,8.63939149303595,99.0044910770375,10.3157876335781,111.815221898956
19.1272937146877,117.520725650713,21.4169743411042,127.342670575716,2.68344922654421,99.7224741952959,6.23016704782652,74.3189572398551,8.10053733118437,95.2996585443616,10.2896010658884,101.887098781765
19.202179461374,111.42573010968,21.5391542693246,115.321437307633,3.52291836794989,92.8259344380349,6.08170120248422,101.602828012779,8.69967620105383,88.3781422914471,10.596385970531,81.6562080802396
19.1875260356332,110.841102862731,22.0492638991747,121.649143220857,3.29603721817548,80.6538891613018,6.29118633803596,96.4262597858906,8.58176561945695,124.096603240585,10.4911172367856,116.931896891911
19.0465351065844,77.2136381154414,21.9665234265286,150.653941366356,2.89182359576091,82.5653286986053,6.29326639259,113.948272134643,7.99247768025857,92.1610848587006,10.4748649582161,113.214602547232
19.3391779018605,88.4749289460015,21.9210641049416,130.831931450404,3.62910074198122,90.8820329410955,6.35158232061431,104.550471252995,7.78468241653002,103.653743183939,10.3447098136473,111.799501636298
19.5383290525027,71.2455510965083,21.972081400909,77.2599888311233,2.89845653122507,86.2722479647491,6.42881604178409,87.3315828526393,8.58245339084943,113.546702786349,10.8062840437189,119.731606122572
19.3660535170263,111.494203311857,22.0528096263108,187.773900392931,3.10948054696278,112.310285806423,6.58911307685663,139.547322922852,8.48608290882483,118.945703471079,10.4464041638005,119.052737784106
19.6584994547595,82.0733713123482,22.3304541600113,110.771993523696,3.2163773408402,94.7812102281023,6.72197393657637,119.066007310757,8.05584438916196,131.344194904435,10.4205510568788,121.710419026669
19.8088617163419,92.9607028092723,22.3543946176816,95.3519382087979,3.4042709220528,94.7421109466814,6.53870573226031,76.0656709282193,8.95286390996046,135.678936693119,10.7409103631971,102.421215741895
19.8542911380536,103.093498875853,22.3647321104289,152.182178520365,3.450833797138,99.4604213282,6.54706023552628,134.376609442523,8.94429404202753,112.516742385691,10.8840136695349,118.480856255163
19.5872904251598,91.341606256552,22.5642032290514,116.977266731672,3.01079030118854,110.719844869338,7.0410414558132,101.878262788057,8.99273367678262,117.680054464377,10.8299695011728,127.666332578752
19.9229703984633,122.90336790611,22.5318185458089,168.103437875863,3.151498622424,116.327091569314,6.88461158663937,124.33123683813,8.87606927291216,122.777652324643,10.8184597057616,120.736867729807
19.7902216978569,104.002775126137,22.7178001864608,119.745890891878,3.66492694791336,107.167153581744,6.89518852004641,144.353877628921,8.95035359227951,93.802769074915,10.7044251642641,117.450554880081
20.0162438178941,118.089716306655,22.6117207464366,130.39292722661,4.03894931518972,87.3530933305155,7.06201445885827,92.3269734294154,8.87938536089761,120.978998671984,10.8568598461176,89.270891621476
20.1622643338404,107.527034608182,22.4717027969212,92.6274497532286,3.65313599313445,109.710593298776,6.92036462989618,106.929344394943,8.36357180618315,98.1617077868432,10.9064458281917,102.697464884724
20.2477139646443,82.925132754026,22.6448116586826,172.236327023944,3.48312860799107,99.8639376605861,6.79952008504258,138.784624817083,8.19810236798495,110.439302800223,11.0404279373519,107.397329207277
20.1967953842352,125.235191166401,22.5673776090183,213.585907033412,3.5820316749872,104.941915543051,7.00186552904854,127.298368088203,8.40746038799475,106.778970220825,11.0673809540803,93.2235343353823
19.9435110808421,125.534086349187,22.5553083937859,163.140261733439,3.75577457110598,103.651613395661,6.97805599746008,157.912689427845,8.33910073611515,124.284340016544,11.0749057451421,94.150853411993
19.9787736815851,126.452248432441,22.7050767235601,154.950930269435,4.02616559585916,103.388407817343,6.83545578617821,88.1322028632276,8.46261566409679,128.989513679873,11.054333042697,113.700512724696
20.2412082200984,120.036077852594,22.6275338993535,144.910800662125,3.58188210551779,131.488977862522,7.16211018059676,96.4407830459531,8.36820045510777,111.430788467871,11.1322384419563,98.8660828387365
20.0357083449184,121.221021246631,22.7704568131582,222.975676649017,3.40344148491935,108.896675737808,7.2977626747666,106.444927081,8.50866331004728,140.100642921403,11.4022608337631,106.827397567686
20.001492159983,112.634343843674,22.8627896493545,90.9069747384638,3.93376366514993,108.676870918833,7.22608235680925,159.635539384792,8.50892241078634,109.443675453076,11.2119053897202,135.882722001057
20.3547435433559,130.746301241219,22.7034022345151,153.076071164338,3.49992194166411,110.102689091815,7.2937646133257,123.989140339894,8.87616118398775,101.338250687346,11.2679476432565,135.346089328639
20.2866407069096,111.190791044617,22.8673409786819,116.78029130213,3.91573416024386,128.616448428482,7.41148038343579,152.963263355428,8.47342330306755,127.250150502892,11.1139223571484,102.34516042727
20.4205698209428,94.0516355892178,22.8213723857914,118.405090349494,3.74580484949024,127.473738952773,7.12837826412127,114.688354860526,8.93628106490245,119.551618767437,11.4990935749994,110.746121901087
20.3099432586791,95.1313394422177,23.1588221577302,125.582613697741,4.24395900473245,136.830329316203,7.23398978819162,145.373067646986,9.07190416116477,119.398655613419,11.2867101636508,100.242141010473
20.2841336018909,127.389089009026,23.1617829617178,101.979561475804,3.80291669603461,121.143903141841,7.40391527783292,133.354088622844,9.65359824919175,125.164680415764,11.2145053218765,144.921102202265
20.3315487765932,139.085187272634,23.2611074374117,122.067889547441,4.5842380349818,108.355532495072,7.57109570686629,98.2426548569929,9.03710784968083,140.083993830252,11.618730199606,145.417477991898
20.5333866397074,129.789831229253,23.1645437713094,133.433511543553,4.65339619461128,114.89347096486,7.44917081489369,108.095439081313,9.3541606905325,148.928923287895,11.3074334149821,116.723495939746
20.6440314482676,127.141836712835,23.3539639159384,99.4260779493488,3.99677517762616,140.180757995695,7.21630548834572,169.42468425585,9.85128705527352,173.972968901508,11.6951399407095,129.609871518798
20.5057724771807,133.252936494304,23.3007636344669,132.363721412374,3.80161161686405,126.823380018352,7.17312175673977,158.47649144684,9.91527184750974,140.661186750513,11.4195386253685,144.262366962619
20.5825303539371,116.496166032972,23.228991010414,130.607153415913,4.28425368636607,100.981442312943,7.62386539346757,150.328642906388,9.00963304608797,126.481728316518,11.3989262663248,114.163717305521
20.3646213228844,121.72501181392,23.243859763138,103.558267320506,4.80379983097859,119.019478077535,7.43054987853553,130.745910331607,9.69535086292701,149.469507323578,11.6564124463859,130.336023041978
20.4429256161091,124.93820782355,23.4455633522559,170.614363385132,4.01524736500066,144.137889775913,7.40302812869755,131.691519552609,9.1605714577372,138.197322122054,11.7862202563786,110.167207391933
20.728011298297,141.476655748906,23.0261796582723,185.345807658508,4.17741815522472,109.145008839201,7.4722794760524,128.171161856269,9.13591921435525,111.320029821247,11.5502469785989,139.375645748572
20.5699045453445,140.262226476334,23.3399380216114,110.881500061136,4.22072047040263,123.885802307166,7.34234065691432,121.780534207588,10.0054789064411,141.656675064703,11.6395660861389,121.551646416308
20.7650687553906,102.500858901767,23.3054971928593,211.993369021686,5.1086757966734,131.640863545006,7.5493426696113,111.319589703111,10.0033912385404,153.341907660943,11.5291895676964,123.254778130446
20.5209975334606,141.588118112413,23.4157576020565,229.299634664319,4.97684308543216,124.374746405054,7.71475606588964,146.478281437419,10.1439247517027,130.883893570863,11.7327916565536,119.373806271935
20.7202042202002,127.257087900769,23.4870951614405,176.157125937985,4.50801711815855,141.74202782358,7.88763097371754,180.764069385128,9.71815219325459,165.81638506148,11.4973903811938,113.447287842631
20.61545516978,122.506276615895,23.6178105126817,224.34888031357,4.72345884684365,142.372415283695,7.81294466990099,135.804155277088,10.0364038006249,147.856380644022,12.0114417779098,130.555800735019
20.9750928407723,147.063227916602,23.5789965034375,174.906494936207,4.63042630032661,152.515093645314,7.62883439758791,184.888253435725,10.0790362253728,128.533973094309,11.7278342636142,141.666444247821
21.0185461396681,131.574505411787,23.3992270456856,218.443048732588,5.04152470842742,124.005225471919,7.46165386388896,172.897952802479,10.1158506497068,120.490535886493,11.7920886523765,111.697442698525
20.6330191888375,124.098559604492,23.5755265664999,146.512606499018,4.52534806642718,144.106794599444,7.81080066404589,162.447767904261,10.1011611769755,177.368477338459,12.1452146907806,145.386060921941
21.0185047104259,157.987165071769,23.3816099890697,210.303755250061,4.41358276535696,145.99129591207,7.65140777085229,130.443019025959,9.88599836772892,148.473252638942,12.1773890851966,127.42818785808
21.0923265936091,131.802016744157,23.6196783504008,240.19469365594,5.17740556944653,134.226021915441,7.82573258044245,175.499703903683,10.2654157292788,149.374899412971,11.9774150871407,137.078108326299
20.936620022416,132.903303970117,23.5216201133855,209.339409738081,4.45927638946461,138.310197712854,7.73308267000478,159.581375051057,10.2001205142054,128.527162685059,12.2028838627616,115.825653479435
21.2877725850879,141.714267402887,23.6730427552201,128.941940540913,4.70870711735088,130.504423005274,8.00742018028391,177.827106132871,9.9871693571261,150.729878232814,11.9659313048786,123.235756091541
21.0499902140167,160.546993342461,23.6662201145917,213.109496847494,5.26942031481415,129.515626762528,8.11222767033849,135.394289552234,10.1959592644969,131.162992317695,11.9565032879778,156.392677265219
21.0562981339358,140.623296320671,23.899624985791,165.905265005771,5.21989861554587,143.261622205144,8.06343053085292,114.631165280007,10.1286729820377,142.675558069488,11.8899730873326,162.213870511157
21.1767938744919,165.082070923178,23.7324392060857,157.087629692163,5.04661917306205,122.012622409733,7.77689154936529,128.610717907548,9.93707337564165,177.121520102955,12.0895685009,132.559425539104
20.9427273174191,151.295375179499,0.0717223304158781,147.314909993205,5.17689279623378,156.897733343299,7.84700209751347,190.881182007957,10.4643512091346,130.446885530837,12.1483125392077,142.880744253751
21.0895016732333,135.240994303953,0.0974989260456356,165.041579236975,5.5429714453387,120.880742157577,8.21150533275789,184.43541939999,9.98447962655954,151.347437126096,12.0979035025235,153.590275324881
21.2497568204208,129.462527439697,0.0688416113160066,211.199923212407,4.67255624542264,142.042456804775,8.22738755595825,195.484829535708,10.365122062087,146.206173403189,12.4587335101194,137.641517812153
21.4570811283037,150.809478045674,0.0623615475393144,163.964274626225,5.34242331015852,153.688246423379,8.10443248571732,171.025673534954,10.363979939869,163.321535338182,12.4138099704261,138.691158288624
21.0071222022058,134.486019321717,23.9872865099589,214.390187070705,4.82925033376715,147.676950517111,7.82660331701048,148.815258159535,10.5949262869945,122.255668267608,12.3089296836773,174.164433559868
21.1487504995029,121.418010815512,0.234220495277798,215.753972042119,5.65819055504668,130.093981131213,7.91125842515958,163.79262180184,10.637490452391,165.465232785791,12.5156689448366,125.922327703098
21.2592004657089,165.825842226157,0.122177103447174,174.185081729898,5.43614398349937,159.181901999982,8.19813849412747,131.652434905525,10.3796416769734,144.849045953481,12.3390003074808,136.002873718506
21.1765300915252,126.885262639262,0.27254961611384,243.220030567609,5.42978978114613,159.7492030547,8.27785097936624,143.02629443421,9.87843056708445,121.060917237774,12.582376359479,153.733127054991
21.1745797100833,157.062599849887,0.101531608850103,256.30321914074,5.00808392779187,154.419754592702,8.05237454786563,195.918722997885,10.8070019210874,163.850358969066,12.2931285072684,139.682027110131
21.2867846111727,171.265927651199,0.220864392548755,211.999285584781,6.00898694790498,162.849993024021,8.03336775151682,159.49029417499,10.3378940532039,134.977701595053,12.5058327043666,151.19355504401
21.2038277576758,160.018907519523,0.619152492508777,237.281030945247,5.95343176406053,130.762574963737,8.18958109770843,139.660270577529,10.2200558595868,159.471144166309,12.5005726231483,146.712058017496
21.5339922331706,144.382374794921,0.293944336411725,224.483141054399,5.91568114298806,160.642264927039,8.13988910466374,145.165701546706,10.9615310898377,125.696835173294,12.441561523529,136.737356305355
21.640687102357,175.853013603948,0.381572854293966,242.249264735263,5.61553096455252,156.236216731602,8.11233840467557,166.672499780543,10.357947030155,170.878419543151,12.4075850294353,129.346086338395
21.38557069859,182.570163851138,0.501715655747712,210.684225579724,6.04419389131926,172.887864311226,8.64186424375756,154.739886818454,10.2237696189225,134.729319980834,12.4341763972184,143.282260108739
21.5608755754549,177.024755764054,0.602459661117754,231.242712768493,5.75695697482273,140.192348030629,8.59737858575289,162.199812242761,10.2462587842258,164.430082056206,12.6919528732244,134.132723783609
21.5950938962421,175.587266506394,0.564174668889843,177.298888382502,5.6549795897913,174.631340432679,8.63572107174028,172.812877936754,10.9634582939577,128.336537140422,12.7848362222884,157.484436834231
21.4021920648956,142.993752658367,0.678436447942009,208.025915855775,5.44968377994914,176.180699280929,8.48317709543198,147.728764570085,10.3404643261164,157.102074329741,12.5218187685114,144.747702666558
21.5815546867113,160.991450278321,0.504192222307036,207.561038720887,6.29345669060073,168.321188380709,8.66687226703196,197.092651917832,10.889568464359,128.063438697718,12.6862496657995,157.358397898264
21.5914404500022,156.757100364853,0.54584253685198,161.288009235688,5.71890769055194,19.6989401466838,8.41218407222042,15.4294906300771,10.6695361938306,41.5401257667691,12.7756039139473,65.3554432005315
21.7177959409924,185.172901855236,0.626011501378568,162.910507218365,5.71997597767621,52.3984479024275,8.37950566516431,13.1818056597199,11.1022303256884,32.0383777935058,12.8569709960771,65.8586744022514
21.5733012240987,191.486369913267,0.834114144720397,204.752230394098,5.48198512097635,85.1329541445532,8.35688057912473,31.828466784209,10.8128737719019,42.6350555568933,12.8394073599703,66.297172330657
21.8312412952904,191.425151626311,0.752018236451261,203.226137730614,5.60480271656521,96.8417596690706,8.76300729877884,33.9018706621466,10.9394120053203,52.463865429163,12.778342243568,90.2405775166315
21.6041894631328,181.153882212298,0.859716298835166,176.169591688195,5.6996305704328,60.2839781200434,8.86900552865882,13.2184654437054,11.3231642414023,34.9861382227391,12.6285652202941,89.3503029210078
21.5032723245379,164.585647812349,0.869171530802925,178.189431057968,5.5733011751235,84.9669053372861,8.7847506049077,5.21612199047817,10.6969463168333,40.3169607557356,12.8670282187034,111.335179122355
21.9965972923709,157.68593655772,0.795370002341871,208.458467616059,5.95329703703227,130.031589082256,8.7274859806833,55.7537569478154,10.5951211279907,1.66691661795997,12.9310754091109,82.9624510097323
21.6621606801109,188.540639818996,0.958455108812611,197.886205447351,5.82745757000663,107.590755597068,8.82333873803253,28.7101539748716,10.5418015845394,1.30466208514464,12.7583700645981,109.973431780067
21.59671960157,174.970801307414,0.656369836261055,205.33749120641,6.49966484292259,122.204680635516,8.65045253585963,27.9268684933444,11.0953683095387,0.0555296131184804,13.0237631999562,101.547851127519
21.7411074546289,161.227927470289,1.1423495979071,208.735723041559,5.84901632606699,126.621769240236,8.91654385872192,14.6862494174223,11.2334454765328,27.0601935961527,12.8509693699952,94.2993880600088
22.015731528621,168.360142989018,0.737721535723653,184.194796395103,6.2834677620846,132.212532597833,8.92414160458905,41.5675665538102,11.451428935127,58.254474485293,13.0392426020462,90.0497477781651
21.9246800201602,168.250171060486,1.04731479045276,189.732760376539,5.81741758245257,100.893494394069,8.57620072070869,45.9704108039234,10.7059711895324,20.8677540812641,12.9722870654998,125.854531543391
21.802674596321,201.790704019323,0.849698970545698,184.032017079694,5.89330171306593,105.87402713505,8.5875947996789,48.3515660112766,11.0960148025091,2.87119384972995,13.3115900297071,133.907270950472
22.0815699120975,186.166533671829,1.20356999221354,217.746226993784,6.50112773568342,143.118033671414,8.73629228879244,82.0928958511237,11.185877478442,27.2928125003671,13.1774551837707,108.442016447206
22.0141205494914,194.20101015421,1.23461614980823,194.812377877684,5.8230321915389,146.205361536023,8.93418854530705,52.6931406748794,11.1493654841091,41.7989654051017,13.3993525477647,126.667062560479
21.9477427877345,190.522240457725,1.27537122538248,191.991029246118,6.21393190505612,149.490855769199,8.85351571361401,42.653803463938,11.4547297806124,10.3764011556972,13.2939490281998,108.944378703428
21.6907723334648,198.306833151958,1.28629995851435,186.661125648396,6.83013175423378,128.591933312191,9.13022720081083,93.896327307135,11.224806519394,55.0488450794886,13.4332708553648,129.90155106383
22.0601710637674,210.690793543226,1.1674784626392,228.708073119403,5.98251099603482,157.908518131194,8.72315032783376,58.3687919239429,10.84269889678,22.2632061790823,13.4379791188786,109.849563960145
21.9698200771241,201.298716077892,1.15881227485549,215.606353338073,6.0109903643012,123.318123777328,9.14235676047849,30.4982512168968,10.7814299216884,52.0591653209297,13.3870527897563,102.147674526085
21.9135211463542,202.25387501459,1.17057634456168,211.367021191438,6.77438440060616,135.650653024063,9.10606612062123,65.7717329505578,11.1624229014647,20.3189112802372,13.3508454143496,148.373232545531
22.2710749841607,187.838807020325,1.28535522493244,194.935139246992,7.02994362354147,135.255179441103,9.08217118766802,66.4376923382104,11.2039118506404,58.8083146625842,13.5643664129696,153.553412906493
22.2134301316797,215.662104719445,1.27816065634685,225.379372917694,6.45765709857925,156.003873466812,9.14147908662169,69.0088123386275,10.8376158071714,50.4958979733911,13.5101409683355,135.230148000563
21.9681233515592,213.095261110128,1.0883341463686,231.782864124501,6.48783065322843,149.941512659562,8.98386751744441,126.191581550621,10.9202418498071,30.224092359349,13.2370294248073,110.982272415782
22.2742786532544,198.506068315223,1.20804622677608,197.601563816097,6.22139237750675,158.737459260062,9.096575328136,58.5970014931872,11.3559424694176,28.8758010088456,13.703334009993,135.79533317621
22.0422598530367,211.318870115621,1.32003894778629,220.975383050276,6.30519828652658,130.469368875866,8.99506783405597,94.5621792872811,11.5050449018158,51.8502052603052,13.594351776253,129.016587415641
